X,Y,objectid,provincia,municipio,localidad,código_postal,dirección,margen,longitud,latitud,precio_gasolina_95,precio_gasóleo_a,precio_gasóleo_b,precio_bioetanol,precio_nuevo_gasóleo_a,precio_biodiesel,f__éster_metílico,f__bioalcohol,precio_gasolina_98,precio_gas_natural_comprimido,precio_gas_natural_licuado,precio_gases_licuados_del_petr,rótulo,tipo_venta,rem_,horario,horario00,z,fecha
-0.705139,37.962167,7811464,ALICANTE,TORREVIEJA,TORREVIEJA,03185,"CALLE CLAUDIO TOLOMEO, 2",D,-0.705139,37.962167,1.234,1.154,,,,,,,,,,,QUALITY OIL,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-0.725889,37.953333,7811465,ALICANTE,TORREVIEJA,TORREVIEJA,03185,"URBANIZACIÓN LA CEÑUELA, SN",N,-0.725889,37.953333,1.199,1.119,,,,,,,1.379000,,,,FAMILY ENERGY,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-0.715222,37.963194,7811466,ALICANTE,TORREVIEJA,TORREVIEJA,03186,CARRETERA CV-95 KM. 2,I,-0.715222,37.963194,1.329,1.215,,,1.295000,,,,1.469000,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
0.000306,38.855278,7811467,ALICANTE,VERGER (EL),VERGER (EL),03770,"AVENIDA VALENCIA, 50",N,0.000306,38.855278,1.329,1.199,,,1.299000,,,,1.469000,,,,BIOIL,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-0.210694,38.516722,7811468,ALICANTE,VILLAJOYOSA/VILA JOIOSA (LA),VILLAJOYOSA / VILA JOIOSA (LA),03570,"CARRETERA N-332 KM. 139,2",I,-0.210694,38.516722,1.324,1.229,,,1.289000,,,,1.439000,,,,CEPSA,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-0.199139,38.521556,7811469,ALICANTE,VILLAJOYOSA/VILA JOIOSA (LA),VILLAJOYOSA / VILA JOIOSA (LA),03570,"PARTIDA TORRES NORTE, 31",D,-0.199139,38.521556,1.238,1.138,,,1.198000,,,,,,,,PETROLAVILA,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-0.229222,38.506972,7811470,ALICANTE,VILLAJOYOSA/VILA JOIOSA (LA),VILLAJOYOSA / VILA JOIOSA (LA),03570,"AVENIDA AVENIDA PAIS VALENCIA, S.N.",D,-0.229222,38.506972,1.319,1.225,,,1.305000,,,,1.459000,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-0.20225,38.535972,7811471,ALICANTE,VILLAJOYOSA/VILA JOIOSA (LA),VILLAJOYOSA / VILA JOIOSA (LA),03570,"AUTOPISTA AP-7 (MRG.DCHO.) KM. 655,4",D,-0.20225,38.535972,1.349,1.279,,,1.349000,,,,1.464000,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-0.207083,38.534694,7811472,ALICANTE,VILLAJOYOSA/VILA JOIOSA (LA),VILLAJOYOSA / VILA JOIOSA (LA),03570,"AUTOPISTA AP-7 (MRG.IZDO.) KM. 655,4",I,-0.207083,38.534694,1.349,1.279,,,1.349000,,,,1.464000,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-0.252,38.499028,7811473,ALICANTE,VILLAJOYOSA/VILA JOIOSA (LA),VILLAJOYOSA / VILA JOIOSA (LA),03570,"CARRETERA N-332 KM. 135,5",D,-0.252,38.499028,1.324,1.229,0.989000,,1.289000,,,,1.439000,,,,CEPSA,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-0.171917,38.530917,7811474,ALICANTE,VILLAJOYOSA/VILA JOIOSA (LA),ERMITA (LA),03570,"CALLE MARINERS DE LA VILAJOIOSA, 2",N,-0.171917,38.530917,1.238,1.137,,,,,,,,,,,GASEXPRESS,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-0.869028,38.643528,7811475,ALICANTE,VILLENA,VILLENA,03400,"AVENIDA CONSTITUCION DE, 206",N,-0.869028,38.643528,1.324,1.229,0.909000,,1.289000,,,,1.439000,,,,LA MORENICA,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-0.93825,38.729028,7811476,ALICANTE,VILLENA,VILLENA,03400,CARRETERA N-330 KM. 68,I,-0.93825,38.729028,1.339,1.239,,,1.349000,,,,1.481000,,,,BP OIL,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-0.848972,38.618083,7811477,ALICANTE,VILLENA,VILLENA,03400,CARRETERA ALICANTE KM. 53,I,-0.848972,38.618083,1.349,1.239,0.911000,,1.299000,,,,1.449000,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-0.856333,38.629806,7811478,ALICANTE,VILLENA,VILLENA,03400,"CL AVENIDA ALICANTE, 22",D,-0.856333,38.629806,1.309,1.225,,,1.295000,,,,1.409000,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-0.870667,38.635889,7811479,ALICANTE,VILLENA,VILLENA,03400,CARRETERA CARRETERA DE YECLA KM. 1,D,-0.870667,38.635889,1.309,1.225,0.911000,,1.295000,,,,,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-0.848417,38.618444,7811480,ALICANTE,VILLENA,VILLENA,03400,AUTOVIA ALICANTE KM. 53,D,-0.848417,38.618444,1.349,1.239,,,1.299000,,,,,,,,REPSOL,P,OM,"L-J: 06:00-01:00; V: 06:00-23:59; S: 06:00-22:00; D: 06:00-23:59","L-J: 06:00-01:00; V: 06:00-23:59; S: 06:00-22:00; D: 06:00-23:59",,2019-11-19T00:00:00.000Z
-0.888056,38.670306,7811481,ALICANTE,VILLENA,VILLENA,03400,AUTOVIA ALICANTE-MADRID KM. 59,N,-0.888056,38.670306,1.349,1.249,,,1.349000,,,,1.494000,,,,BP STS OIL,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-0.873944,38.635861,7811482,ALICANTE,VILLENA,VILLENA,03400,"PARTIDA PRADO DE LA VILLA, 106",D,-0.873944,38.635861,1.259,1.169,0.819000,,1.219000,,,,1.389000,,,,JBM,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-2.772778,37.14475,7811483,ALMERÍA,ABLA,ABLA,04510,"CARRETERA CARRETERA NACIONAL 324 KM. 268,1",I,-2.772778,37.14475,1.349,1.239,0.909000,,1.309000,,,,1.449000,,,,CEPSA,P,dm,L: 06:00-10:00,L: 06:00-10:00,,2019-11-19T00:00:00.000Z
-3.003944,36.748056,7811484,ALMERÍA,ADRA,ADRA,04770,"CARRETERA N-340 KM. 389,6",D,-3.003944,36.748056,1.285,1.209,,,1.269000,,,,1.415000,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-3.001889,36.756139,7811485,ALMERÍA,ADRA,ADRA,04770,CARRETERA LA ALQUERIA Nº125 SALIDA AUTOVIA 389 KM. 389,D,-3.001889,36.756139,1.319,1.219,0.929000,,1.289000,,,,,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.985778,36.765444,7811486,ALMERÍA,ADRA,ADRA,04770,AUTOVIA A-7 KM. 391,N,-2.985778,36.765444,1.339,1.229,0.919000,,1.319000,,,,,,,,CEPSA,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.965167,36.760111,7811487,ALMERÍA,ADRA,ADRA,04779,C.N. 340 km 393.9,I,-2.965167,36.760111,,1.269,0.889000,,,,,,,,,,"EURO-ADRA, S.L.",P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.983028,36.761639,7811488,ALMERÍA,ADRA,PUENTE DEL RIO,04779,"CALLE BARCELONA, 2",N,-2.983028,36.761639,1.187,1.098,,,,,,,,,,,E.S CAMPOEJIDO ADRA,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.983333,36.758889,7811489,ALMERÍA,ADRA,PUENTE DEL RIO,04779,"AVENIDA LEGION ESPAÑOLA, 2",D,-2.983333,36.758889,1.207,1.118,,,,,,,,,,,CAMPOADRA,P,dm,L-S: 07:00-21:30,L-S: 07:00-21:30,,2019-11-19T00:00:00.000Z
-2.148028,37.386028,7811490,ALMERÍA,ALBOX,ALBOX,04800,CARRETERA ESTACION KM. 0,D,-2.148028,37.386028,1.279,1.205,,,,,,,,,,,REPSOL,P,dm,L-S: 08:00-22:00,L-S: 08:00-22:00,,2019-11-19T00:00:00.000Z
-2.133194,37.378139,7811491,ALMERÍA,ALBOX,ALBOX,04800,"CARRETERA LORCA- BAZA, PARAJE LOS CHORLITOS, PARC. 426, POL. 41 KM. 426",D,-2.133194,37.378139,1.189,1.109,,,1.109000,,,,,,,,RASPA-OIL (SERV. ATENDIDO),P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-2.150333,37.493667,7811492,ALMERÍA,ALBOX,ALBOX,04800,"PARAJE LOS MOLINAS - SALIENTE ALTO, 21,700",N,-2.150333,37.493667,1.279,1.189,,,,,,,,,,,SUMINISTROS PETROLIFEROS NTRA. SRA. DEL SALIENTE S.L.,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-2.1355,37.379556,7811493,ALMERÍA,ALBOX,ALBOX,04800,"CR HUERCAL-OVERA-VILLAC. KM  70,1",N,-2.1355,37.379556,1.309,1.218,0.889000,,1.309000,,,,1.451000,,,,BP SAN JOSE,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.176278,37.384472,7811494,ALMERÍA,ALBOX,ALBOX,04800,"POLIGONO INDUSTRIAL ALBOX, APARTADO 148, S/N",D,-2.176278,37.384472,1.229,1.159,,,1.209000,,,,,,,,E.S.TERDIGUERA,P,dm,L-D: 06:30-22:00,L-D: 06:30-22:00,,2019-11-19T00:00:00.000Z
-2.121083,37.369472,7811495,ALMERÍA,ALBOX,ALBOX,04800,"CARRETERA A-334 KM. 72,300",D,-2.121083,37.369472,,1.128,0.829000,,,,,,,,,,CARBURANTES ALMANZORA SL,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.555722,36.949944,7811496,ALMERÍA,ALHAMA DE ALMERÍA,ALHAMA DE ALMERIA,04400,"CARRETERA A-348 KM. 138,830",D,-2.555722,36.949944,1.309,1.219,0.879000,,1.289000,,,,1.429000,,,,REPSOL,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-2.492667,36.829444,7811497,ALMERÍA,ALMERÍA,ALMERIA,04002,"CARRETERA N-340A KM. 438,5",I,-2.492667,36.829444,1.309,1.229,,,1.289000,,,,1.424000,,,,CEPSA,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-2.435528,36.843278,7811498,ALMERÍA,ALMERÍA,ALMERIA,04001,CARRETERA NIJAR LOS MOLINOS KM. 396,D,-2.435528,36.843278,1.187,1.097,,,,,,,,,,,PLENOIL ,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.467333,36.852083,7811499,ALMERÍA,ALMERÍA,ALMERIA,04008,"AVENIDA FEDERICO GARCIA LORCA, S/N",D,-2.467333,36.852083,1.289,1.235,,,1.315000,,,,1.429000,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.422972,36.843083,7811500,ALMERÍA,ALMERÍA,ALMERIA,04120,CARRETERA AL-12 KM. 3.6,D,-2.422972,36.843083,1.319,1.235,,,1.305000,,,,1.434000,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.419722,36.840833,7811501,ALMERÍA,ALMERÍA,ALMERIA,04120,CARRETERA CARRETERA ALMERIA KM. 201,N,-2.419722,36.840833,1.349,1.239,,,1.329000,,,,1.485000,,,,BP LOS PARTIDORES,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.420722,36.853639,7811502,ALMERÍA,ALMERÍA,ALMERIA,04009,"CARRETERA ALP 201 KM. 1,60",I,-2.420722,36.853639,1.329,1.239,0.970000,,1.319000,,,,1.479000,,,,REPSOL,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-2.447278,36.857778,7811503,ALMERÍA,ALMERÍA,ALMERIA,04009,CARRETERA N-340A KM. 444,D,-2.447278,36.857778,1.309,1.229,,,1.299000,,,,1.429000,,,,CEPSA,P,dm,L-D: 06:00-23:30,L-D: 06:00-23:30,,2019-11-19T00:00:00.000Z
-2.450111,36.845861,7811504,ALMERÍA,ALMERÍA,ALMERIA,04009,"CALLE CARRETERA DE NIJAR, S/N",I,-2.450111,36.845861,1.309,1.235,,,1.305000,,,,1.424000,,,,CEPSA,P,OM,L-D: 06:00-00:00,L-D: 06:00-00:00,,2019-11-19T00:00:00.000Z
-2.448639,36.865528,7811505,ALMERÍA,ALMERÍA,ALMERIA,04009,"CALLE CUESTA DE LOS CALLEJONES, 0",N,-2.448639,36.865528,1.309,1.239,,,1.329000,,,,1.451000,,,, BP RAMBLA INIESTA,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.431333,36.85325,7811506,ALMERÍA,ALMERÍA,ALMERIA,04009,"CALLE COBRE, 26",I,-2.431333,36.85325,1.215,1.127,,,,,,,,,,,SECTOROIL,P,dm,L-D: 07:00-21:30,L-D: 07:00-21:30,,2019-11-19T00:00:00.000Z
-2.445611,36.840028,7811507,ALMERÍA,ALMERÍA,ALMERIA,04006,"CALLE MONSERRAT, 0",N,-2.445611,36.840028,1.309,1.239,,,1.329000,,,,1.451000,,,,BP MONTSERRAT  ALMERIA,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.446722,36.839444,7811508,ALMERÍA,ALMERÍA,ALMERIA,04006,"CL PADRE MENDEZ, S.N.",D,-2.446722,36.839444,1.289,1.225,,,1.305000,,,,1.429000,,,,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-2.442972,36.842167,7811509,ALMERÍA,ALMERÍA,ALMERIA,04006,"CALLE JORGE GUILLEN, S/N",N,-2.442972,36.842167,1.289,1.199,,,1.229000,,,,1.429000,,,,CARREFOUR,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.446806,36.852444,7811510,ALMERÍA,ALMERÍA,ALMERIA,04006,"AVENIDA DEL MEDITERRANEO, S/N",N,-2.446806,36.852444,1.187,1.097,,,1.134000,,,,1.325000,,,,ALCAMPO,P,dm,L-D: 07:00-02:00,L-D: 07:00-02:00,,2019-11-19T00:00:00.000Z
-2.432944,36.816083,7811511,ALMERÍA,ALMERÍA,ALMERIA,04007,"AVENIDA CABO DE GATA, 280",D,-2.432944,36.816083,1.339,1.239,,,1.329000,,,,1.479000,,,,REPSOL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-2.439056,36.841972,7811512,ALMERÍA,ALMERÍA,ALMERIA,04007,"AVENIDA SIERRA ALHAMILLA, 310",N,-2.439056,36.841972,1.219,1.134,,,1.134000,,,,,,,,LA TORRE,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.462528,36.8335,7811513,ALMERÍA,ALMERÍA,ALMERIA,04007,"AVENIDA CABO DE GATA, 4",I,-2.462528,36.8335,1.309,1.235,,,1.305000,,,,,,,,CEPSA,P,OM,L-D: 06:00-23:59,L-D: 06:00-23:59,,2019-11-19T00:00:00.000Z
-2.439472,36.841167,7811514,ALMERÍA,ALMERÍA,ALMERIA,04007,"CALLE CARRETERA SIERRA ALHAMILLA, 304",D,-2.439472,36.841167,1.309,1.239,,,1.329000,,,,1.451000,,,,BP SIERRA ALHAMILLA,P,dm,"L-V: 06:00-22:00; S: 06:00-21:30; D: 07:00-21:30","L-V: 06:00-22:00; S: 06:00-21:30; D: 07:00-21:30",,2019-11-19T00:00:00.000Z
-2.445028,36.827333,7811515,ALMERÍA,ALMERÍA,ALMERIA,04007,"AVENIDA MEDITERRANEO, S/N",D,-2.445028,36.827333,1.289,1.225,,,1.305000,,,,1.429000,,,,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-2.390944,36.845,7811516,ALMERÍA,ALMERÍA,CAÑADA DE SAN URBANO (LA),04120,"CARRETERA NIJAR (ALQUIAN) KM. 6,9",I,-2.390944,36.845,1.329,1.235,,,1.305000,,,,,,,,CEPSA,P,OM,L-D: 06:00-23:59,L-D: 06:00-23:59,,2019-11-19T00:00:00.000Z
-2.336444,36.875028,7811517,ALMERÍA,ALMERÍA,ALQUIAN (EL),04130,"AUTOVIA A7 KM. 460,000",D,-2.336444,36.875028,1.349,1.239,0.969000,,1.299000,,,,1.529000,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.371972,36.850889,7811518,ALMERÍA,ALMERÍA,ALQUIAN (EL),04130,"CARRETERA NIJAR-LA CAÑADA KM. 7,500",I,-2.371972,36.850889,1.238,1.158,,,,,,,,,,,E.S. ALVAMAR,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-2.234194,36.813056,7811519,ALMERÍA,ALMERÍA,RUESCAS,04150,"CARRETERA SAN JOSÉ KM. 0,000",I,-2.234194,36.813056,1.319,1.229,,,1.319000,,,,1.460000,,,,BP,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.23,36.868389,7811520,ALMERÍA,ALMERÍA,RETAMAR,04130,CARRETERA E-15/N-340 KM. 471,D,-2.23,36.868389,1.309,1.229,0.964000,,1.299000,,,,1.449000,,,,JCARRION,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.36075,36.852639,7811521,ALMERÍA,ALMERÍA,RETAMAR,04131,CARRETERA NIJAR A RETAMAR (DISEMINADO) (DE) KM. 14,D,-2.36075,36.852639,1.299,1.229,,,1.319000,,,,1.439000,,,,GALP,P,OM,L-D: 06:00-00:00,L-D: 06:00-00:00,,2019-11-19T00:00:00.000Z
-1.898028,37.21375,7811522,ALMERÍA,ANTAS,ANTAS,04628,AUTOVIA AUTOVIA DEL MEDITERRANEO KM. 529,D,-1.898028,37.21375,1.283,1.222,0.925000,,1.306000,,,,,,,,E.S LEVANTE ENERGY SHELL,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-1.913639,37.266222,7811523,ALMERÍA,ANTAS,ANTAS,04628,CARRETERA NACIONAL 340 KM. 436,I,-1.913639,37.266222,1.259,1.179,0.859000,,1.219000,,,,,,,,HNOS.MARTINEZ,P,dm,L-V: 06:30-22:30,L-V: 06:30-22:30,,2019-11-19T00:00:00.000Z
-1.900306,37.260306,7811524,ALMERÍA,ANTAS,ANTAS,04628,"POLIGONO P.I. EL REAL, S/N",N,-1.900306,37.260306,1.309,1.229,,,1.284000,,,,1.424000,,,,CEPSA,P,dm,L: 06:00-22:00,L: 06:00-22:00,,2019-11-19T00:00:00.000Z
-1.934556,37.285833,7811525,ALMERÍA,ANTAS,ANTAS,04628,AUTOVIA MURCIA-ALMERIA SALIDA 537 KM. 537,D,-1.934556,37.285833,1.329,1.249,,,1.329000,,,,1.469000,,,,BP,P,dm,L-D: 06:30-22:30,L-D: 06:30-22:30,,2019-11-19T00:00:00.000Z
-2.094778,37.354,7811526,ALMERÍA,ARBOLEAS,ARBOLEAS,04660,"POLIGONO SERVICIO LOS LLANOS (LL), 34",D,-2.094778,37.354,1.199,1.119,,,,,,,,,,,MORA OIL ,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.096806,37.353056,7811527,ALMERÍA,ARBOLEAS,ARBOLEAS,04660,"POLIGONO LOS LLANOS, 17",D,-2.096806,37.353056,1.169,1.089,,,,,,,,,,,E.S.ARBOLEAS,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.461611,36.925083,7811528,ALMERÍA,BENAHADUX,BENAHADUX,04410,CARRETERA A. 92A KM. 391,D,-2.461611,36.925083,1.285,1.215,,,1.285000,,,,1.409000,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.461556,36.924639,7811529,ALMERÍA,BENAHADUX,BENAHADUX,04410,"CARRERA A-92 KM.391, 40",I,-2.461556,36.924639,1.285,1.215,,,1.285000,,,,1.409000,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.945833,36.841667,7811530,ALMERÍA,BERJA,BERJA,04760,"AVENIDA JOSE BARRIONUEVO PEÑA, S/N",D,-2.945833,36.841667,1.279,1.205,0.939000,,1.275000,,,,1.379000,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-2.930361,36.834389,7811531,ALMERÍA,BERJA,BERJA,04760,CARRETERA A-358 KM. 3,D,-2.930361,36.834389,1.187,1.098,0.805000,,1.185000,,,,1.375000,,,,TRUCKSTOP,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-2.959944,36.831889,7811532,ALMERÍA,BERJA,BERJA,04760,"CAMINO OLIVO GORDO, S/N",D,-2.959944,36.831889,1.326,1.227,,,1.315000,,,,1.472000,,,,BP,P,dm,L: 06:00-22:00,L: 06:00-22:00,,2019-11-19T00:00:00.000Z
-2.9275,36.83325,7811533,ALMERÍA,BERJA,BERJA,04760,"CALLE LOS IBEROS, 13",N,-2.9275,36.83325,1.259,1.149,0.809000,,1.189000,,,,,,,,EESS VEFRUBER ENERGY,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.20225,37.358833,7811534,ALMERÍA,CANTORIA,CANTORIA,04850,"DISEMINADO EL LLANO, 1",D,-2.20225,37.358833,,1.155,,,,,,,,,,,CARBURANTES DE CANTORIA,P,dm,"L-V: 09:00-22:00; S: 09:00-14:00","L-V: 09:00-22:00; S: 09:00-14:00",,2019-11-19T00:00:00.000Z
-2.20575,37.374167,7811535,ALMERÍA,CANTORIA,HOJILLA (LA),04850,"POLIGONO INDUSTRIAL S/N, 1",D,-2.20575,37.374167,1.219,1.149,,,,,,,,,,,INDAPAK LOGISTICS,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-1.909861,36.987694,7811536,ALMERÍA,CARBONERAS,CARBONERAS,04140,"PLAZA POLIGONO INDUSTRIAL, 16",D,-1.909861,36.987694,1.319,1.229,,,1.319000,,,,1.462000,,,,BP OIL ESPAÑA ,P,dm,L: 07:00-23:00,L: 07:00-23:00,,2019-11-19T00:00:00.000Z
-2.281028,37.595778,7811537,ALMERÍA,CHIRIVEL,CHIRIVEL,04825,AUTOVIA A-92 KM. 385,D,-2.281028,37.595778,1.369,1.259,0.760000,,1.359000,,,,1.469000,,,,GALP,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-1.878833,37.292556,7811538,ALMERÍA,CUEVAS DEL ALMANZORA,CUEVAS DEL ALMANZORA,04610,"AVENIDA DE ATRALES, 34",I,-1.878833,37.292556,1.299,1.225,,,1.285000,,,,1.359000,,,,CEPSA,P,dm,L: 07:00-23:00,L: 07:00-23:00,,2019-11-19T00:00:00.000Z
-1.878694,37.289139,7811539,ALMERÍA,CUEVAS DEL ALMANZORA,CUEVAS DEL ALMANZORA,04610,"AVENIDA A-332 CARLOS HERRERA, 10",D,-1.878694,37.289139,1.167,1.087,,,,,,,,,,,PLENOIL,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-1.79825,37.234389,7811540,ALMERÍA,CUEVAS DEL ALMANZORA,PALOMARES,04618,"CR ALP-118, 58,4",I,-1.79825,37.234389,1.285,1.209,0.950000,,1.279000,,,,1.385000,,,,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-1.770222,37.307444,7811541,ALMERÍA,CUEVAS DEL ALMANZORA,LOBOS (LOS),04619,"BARRIADA LOS LOBOS, 1",I,-1.770222,37.307444,1.297,1.219,0.939000,,1.297000,,,,,,,,REPSOL,P,dm,"L-S: 07:00-22:00; D: 08:00-22:00","L-S: 07:00-22:00; D: 08:00-22:00",,2019-11-19T00:00:00.000Z
-1.778194,37.347278,7811542,ALMERÍA,CUEVAS DEL ALMANZORA,GUAZAMARA,04647,"AVENIDA ANDALUCIA, ",D,-1.778194,37.347278,1.299,1.209,0.915000,,,,,,1.480000,,,,A.S. EL ARTINERO,P,dm,"L-S: 06:30-23:00; D: 07:00-23:00","L-S: 06:30-23:00; D: 07:00-23:00",,2019-11-19T00:00:00.000Z
-2.868306,36.814722,7811543,ALMERÍA,DALÍAS,DALIAS,04750,"AVENIDA DE LAS ALPUJARRAS, S/N",I,-2.868306,36.814722,1.187,1.098,,,,,,,,,,,E.S. CAMPEJIDO DALIAS,P,dm,L-D: 06:00-00:00,L-D: 06:00-00:00,,2019-11-19T00:00:00.000Z
-2.863444,36.81125,7811544,ALMERÍA,DALÍAS,DALIAS,04750,"CTRA. EL EJIDO-BERJA km 10,200",D,-2.863444,36.81125,1.187,1.098,0.805000,,1.185000,,,,1.375000,,,,TRUCK STOP DALIAS,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.800194,36.758,7811545,ALMERÍA,EJIDO (EL),EJIDO (EL),04700,"CALLE CAÑADA CORTES, S/N",D,-2.800194,36.758,1.259,1.159,0.810000,,,,,,,,,,BDMED,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.826139,36.771111,7811546,ALMERÍA,EJIDO (EL),EJIDO (EL),04700,"AVENIDA MALAGA, S/N",N,-2.826139,36.771111,1.199,1.109,,,,,,,,,,,GALP,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-2.827583,36.769278,7811547,ALMERÍA,EJIDO (EL),EJIDO (EL),04700,"CALLE CAMINO DE ADRA S/N ESQUINA CALLE LA PARRA, 0",N,-2.827583,36.769278,1.267,1.191,0.805000,,1.201000,,,,,,,,BP EL EJIDO-COOP STA Mª AGUILA,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.802,36.773889,7811548,ALMERÍA,EJIDO (EL),EJIDO (EL),04700,"PASEO PEDRO PONCE, 105",D,-2.802,36.773889,1.259,1.139,,,,,,,,,,,SPLASH,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-2.825111,36.788611,7811549,ALMERÍA,EJIDO (EL),EJIDO (EL),04700,"PARAJE LOS ALJIBILLOS, S/N",D,-2.825111,36.788611,1.17,1.1,,,,,,,,,,,INDASOL,P,dm,L-S: 08:00-20:00,L-S: 08:00-20:00,,2019-11-19T00:00:00.000Z
